Round,Accuracy
0,0.15434083601286175
1,0.09500146156094709
2,0.40923706518561825
3,0.4805612394036831
4,0.38555977784273604
5,0.49809997076878104
6,0.5340543700672318
7,0.47617655656240865
8,0.6316866413329436
9,0.6094709149371529
10,0.5413621748026892
11,0.7111955568547208
12,0.8085355159310144
13,0.40865244080678165
14,0.7670271850336159
15,0.8012277111955568
16,0.5562700964630225
17,0.5460391698333821
18,0.6711487869044139
19,0.7760888629055832
20,0.8383513592516808
21,0.7284419760304005
22,0.7576731949722303
23,0.4790996784565916
24,0.7985969014907922
25,0.7205495469161064
26,0.8269511838643672
27,0.7757965507161648
28,0.8155510084770535
29,0.8187664425606548
30,0.8778135048231511
31,0.842443729903537
32,0.6556562408652441
33,0.7775504238526747
34,0.8240280619701842
35,0.526454253142356
36,0.821981876644256
37,0.8348436129786612
38,0.8880444314527915
39,0.8284127448114587
40,0.7512423268050278
41,0.7442268342589886
42,0.8740134463607132
43,0.8512130955860859
44,0.8386436714410991
45,0.7538731365097925
46,0.8710903244665302
47,0.7909967845659164
48,0.8246126863490207
49,0.6872259573224203
50,0.8322128032738966
51,0.8576439637532886
52,0.8284127448114587
53,0.8190587547500731
54,0.7889505992399883
55,0.8178895059923998
56,0.7585501315404852
57,0.822858813212511
58,0.8631978953522362
59,0.8345513007892429
60,0.7907044723764981
61,0.7369190295235312
62,0.8821981876644256
63,0.7626425021923414
64,0.8079508915521777
65,0.8766442560654779
66,0.7483192049108448
67,0.8626132709733996
68,0.8526746565331774
69,0.8935983630517392
70,0.881613563285589
71,0.8143817597193803
72,0.87284419760304
73,0.8181818181818182
74,0.6562408652440807
75,0.8401052323881906
76,0.8959368605670857
77,0.8722595732242034
78,0.8029815843320667
79,0.824904998538439
80,0.8558900906167787
81,0.8067816427945045
82,0.8479976615024847
83,0.6913183279742765
84,0.8263665594855305
85,0.684887459807074
86,0.8193510669394913
87,0.8906752411575563
88,0.9117217187956738
89,0.844489915229465
90,0.769073370359544
91,0.797427652733119
92,0.7953814674071908
93,0.7681964337912891
94,0.8956445483776674
95,0.8880444314527915
96,0.8266588716749489
97,0.9111370944168372
98,0.8547208418591056
99,0.8781058170125694
100,0.7968430283542823
