Round,Accuracy
0,0.14820228003507746
1,0.17860274773458054
2,0.14060216311020168
3,0.2119263373282666
4,0.19994153756211633
5,0.3440514469453376
6,0.4349605378544285
7,0.4627301958491669
8,0.45308389359836304
9,0.4934229757380883
10,0.3893598363051739
11,0.5767319497223035
12,0.5755627009646302
13,0.6176556562408653
14,0.6387021338789828
15,0.6527331189710611
16,0.6974568839520608
17,0.6913183279742765
18,0.6375328851213096
19,0.7804735457468577
20,0.6585793627594271
21,0.715287927506577
22,0.7249342297573809
23,0.7246419175679626
24,0.7559193218357205
25,0.7810581701256942
26,0.757380882782812
27,0.7787196726103478
28,0.8152586962876351
29,0.8088278281204326
30,0.8076585793627594
31,0.8059047062262497
32,0.817012569424145
33,0.8132125109617071
34,0.7898275358082432
35,0.8009353990061385
36,0.7877813504823151
37,0.7936275942706811
38,0.8477053493130664
39,0.8418591055247003
40,0.799473838059047
41,0.7532885121309558
42,0.7565039462145572
43,0.8327974276527331
44,0.8061970184156679
45,0.844489915229465
46,0.8456591639871383
47,0.844489915229465
48,0.8196433791289097
49,0.8234434375913475
50,0.8085355159310144
51,0.8117509500146156
52,0.8327974276527331
53,0.7886582870505701
54,0.8631978953522362
55,0.7559193218357205
56,0.8304589301373867
57,0.8494592224495762
58,0.8383513592516808
59,0.8705057000876937
60,0.8640748319204911
61,0.8491669102601579
62,0.8696287635194387
63,0.821981876644256
64,0.8643671441099093
65,0.8129201987722888
66,0.8748903829289681
67,0.8488745980707395
68,0.8254896229172757
69,0.7959660917860275
70,0.8690441391406022
71,0.8333820520315697
72,0.8743057585501316
73,0.8862905583162818
74,0.8415667933352821
75,0.8772288804443146
76,0.8693364513300205
77,0.8520900321543409
78,0.8488745980707395
79,0.8658287050570008
80,0.7971353405437007
81,0.8646594562993277
82,0.8672902660040924
83,0.8897983045893014
84,0.8231511254019293
85,0.8517977199649225
86,0.8804443145279158
87,0.862028646594563
88,0.8807366267173341
89,0.8696287635194387
90,0.8675825781935107
91,0.8573516515638702
92,0.8871674948845367
93,0.8667056416252558
94,0.8535515931014324
95,0.8406898567670272
96,0.8392282958199357
97,0.8035662087109032
98,0.8152586962876351
99,0.8120432622040339
100,0.8684595147617655
