Round,Accuracy
0,0.18005499153976312
1,0.36702622673434854
2,0.4613790186125212
3,0.3521362098138748
4,0.2854695431472081
5,0.4761209813874788
6,0.3103849407783418
7,0.24276649746192894
8,0.530414551607445
9,0.3866328257191201
10,0.3600676818950931
11,0.49640439932318103
12,0.3345600676818951
13,0.5004441624365482
14,0.2802030456852792
15,0.3589678510998308
16,0.3144670050761421
17,0.48333333333333334
18,0.47516920473773266
19,0.23094331641285956
20,0.38612521150592216
21,0.24266074450084602
22,0.5934856175972927
23,0.4258037225042301
24,0.3892343485617597
25,0.5661167512690355
26,0.4560913705583756
27,0.3831641285956007
28,0.39149746192893403
29,0.4583967851099831
30,0.5039551607445009
31,0.49860406091370557
32,0.538515228426396
33,0.4075296108291032
34,0.5692047377326566
35,0.4919839255499154
36,0.40962351945854486
37,0.5524323181049069
38,0.5121192893401015
39,0.5478426395939087
40,0.34792724196277497
41,0.5966159052453469
42,0.38991116751269034
43,0.3234983079526227
44,0.3784263959390863
45,0.45454737732656514
46,0.4613578680203046
47,0.549746192893401
48,0.5559644670050762
49,0.5611463620981387
50,0.5624788494077834
51,0.534517766497462
52,0.330922165820643
53,0.4965947546531303
54,0.533756345177665
55,0.505266497461929
56,0.5633460236886633
57,0.5397631133671743
58,0.3648688663282572
59,0.46186548223350254
60,0.4171954314720812
61,0.4941835871404399
62,0.5384729272419628
63,0.5276438240270728
64,0.5170896785109983
65,0.5464043993231811
66,0.5836717428087986
67,0.5640862944162437
68,0.41019458544839255
69,0.4048646362098139
70,0.573836717428088
71,0.2584179357021997
72,0.5476734348561759
73,0.4246192893401015
74,0.5612944162436548
75,0.38436971235194584
76,0.2898477157360406
77,0.5061759729272419
78,0.56584179357022
79,0.4355964467005076
80,0.4875
81,0.5616328257191201
82,0.47455583756345177
83,0.3871615905245347
84,0.4942681895093063
85,0.5871827411167513
86,0.4028976311336717
87,0.546256345177665
88,0.48699238578680204
89,0.38071065989847713
90,0.5722292724196277
91,0.4746827411167513
92,0.41408629441624367
93,0.4044839255499154
94,0.49331641285956007
95,0.384919627749577
96,0.5784263959390863
97,0.4709602368866328
98,0.5625423011844332
99,0.5048646362098139
100,0.5386209813874788
