Round,Accuracy
0,0.13464467005076142
1,0.15205160744500845
2,0.3349407783417936
3,0.3990270727580372
4,0.39310490693739425
5,0.25300338409475465
6,0.2611675126903553
7,0.421912013536379
8,0.4635998307952623
9,0.4640439932318105
10,0.532191201353638
11,0.493168358714044
12,0.48771150592216583
13,0.30702199661590523
14,0.5455160744500847
15,0.4034052453468697
16,0.4575507614213198
17,0.49500846023688666
18,0.33578680203045685
19,0.44524111675126904
20,0.48062605752961085
21,0.4279610829103215
22,0.4566412859560068
23,0.5566624365482233
24,0.5508671742808798
25,0.4857868020304569
26,0.4197758037225042
27,0.49862521150592215
28,0.4924492385786802
29,0.4908206429780034
30,0.5716793570219966
31,0.547165820642978
32,0.3379653130287648
33,0.47990693739424706
34,0.55668358714044
35,0.4957910321489002
36,0.4899746192893401
37,0.4053934010152284
38,0.5200296108291033
39,0.4685490693739425
40,0.4552241962774958
41,0.5116328257191202
42,0.4983925549915398
43,0.5049280879864636
44,0.3968274111675127
45,0.565989847715736
46,0.5131768189509306
47,0.5182741116751269
48,0.43682318104906936
49,0.521108291032149
50,0.5435490693739424
51,0.4565989847715736
52,0.47893401015228426
53,0.5234560067681895
54,0.5127749576988155
55,0.5053722504230118
56,0.5595812182741117
57,0.5087986463620982
58,0.5407783417935702
59,0.5226311336717429
60,0.5149111675126904
61,0.571763959390863
62,0.5589255499153977
63,0.5331429780033841
64,0.5150380710659899
65,0.5080795262267344
66,0.558248730964467
67,0.5144035532994924
68,0.504251269035533
69,0.5543570219966159
70,0.42459813874788493
71,0.5417724196277496
72,0.571150592216582
73,0.5497884940778341
74,0.5183798646362098
75,0.5454737732656514
76,0.5200507614213198
77,0.5565566835871404
78,0.5039763113367174
79,0.5546108291032149
80,0.5332910321489002
81,0.5796319796954315
82,0.4572758037225042
83,0.539572758037225
84,0.4293570219966159
85,0.561992385786802
86,0.5603003384094755
87,0.531577834179357
88,0.45607021996615904
89,0.5135998307952623
90,0.41973350253807107
91,0.5829103214890017
92,0.5826988155668359
93,0.5454314720812182
94,0.551522842639594
95,0.5517343485617597
96,0.5555626057529611
97,0.5214043993231811
98,0.5227580372250423
99,0.49970389170896784
100,0.519225888324873
