Round,Accuracy
0,0.11166325635779012
1,0.15404852382344345
2,0.15112540192926044
3,0.29201987722888045
4,0.3320666471791874
5,0.3572054954691611
6,0.4390529085062847
7,0.5144694533762058
8,0.5399006138555977
9,0.5475007307804736
10,0.5735165156387021
11,0.6805027769657995
12,0.6805027769657995
13,0.6764104063139433
14,0.6936568254896229
15,0.7114878690441392
16,0.7316574101140018
17,0.7453960830166618
18,0.6799181525869629
19,0.7591347559193219
20,0.7670271850336159
21,0.7664425606547793
22,0.7515346389944461
23,0.763227126571178
24,0.7863197895352236
25,0.8018123355743935
26,0.8108740134463607
27,0.8050277696579947
28,0.8225665010230927
29,0.819935691318328
30,0.8070739549839229
31,0.8137971353405437
32,0.819935691318328
33,0.8237357497807658
34,0.8117509500146156
35,0.825781935106694
36,0.8143817597193803
37,0.8190587547500731
38,0.8339666764104063
39,0.819935691318328
40,0.7565039462145572
41,0.8316281788950599
42,0.8018123355743935
43,0.839520608009354
44,0.842443729903537
45,0.8447822274188833
46,0.8465361005553932
47,0.8348436129786612
48,0.8573516515638702
49,0.8631978953522362
50,0.848289973691903
51,0.8506284712072494
52,0.8547208418591056
53,0.8614440222157264
54,0.8547208418591056
55,0.8634902075416545
56,0.8725518854136217
57,0.8675825781935107
58,0.8664133294358375
59,0.8629055831628178
60,0.8605670856474715
61,0.8646594562993277
62,0.8655363928675825
63,0.8655363928675825
64,0.8629055831628178
65,0.8441976030400468
66,0.8614440222157264
67,0.8646594562993277
68,0.8792750657702426
69,0.8658287050570008
70,0.8745980707395499
71,0.8336743642209881
72,0.8696287635194387
73,0.8807366267173341
74,0.8880444314527915
75,0.8842443729903537
76,0.8824904998538439
77,0.8710903244665302
78,0.8702133878982754
79,0.864951768488746
80,0.8807366267173341
81,0.8833674364220988
82,0.8713826366559485
83,0.8684595147617655
84,0.8719672610347852
85,0.8889213680210465
86,0.867874890382929
87,0.881613563285589
88,0.890382928968138
89,0.8927214264834844
90,0.890382928968138
91,0.8892136802104648
92,0.8333820520315697
93,0.8918444899152295
94,0.8973984215141771
95,0.8938906752411575
96,0.8783981292019877
97,0.8959368605670857
98,0.8833674364220988
99,0.8801520023384976
100,0.8570593393744519
