Round,Accuracy
0,0.14699661590524535
1,0.14877326565143825
2,0.255668358714044
3,0.2848984771573604
4,0.37182741116751267
5,0.4825719120135364
6,0.47127749576988154
7,0.4511844331641286
8,0.4332910321489002
9,0.38967851099830797
10,0.5121615905245347
11,0.4848773265651438
12,0.5032148900169204
13,0.5156514382402707
14,0.34615059221658206
15,0.469331641285956
16,0.5182318104906938
17,0.5007191201353638
18,0.5267978003384095
19,0.5587351945854484
20,0.5386844331641286
21,0.48707698815566836
22,0.5712986463620982
23,0.5530245346869712
24,0.5128172588832487
25,0.4927030456852792
26,0.44416243654822335
27,0.5387690355329949
28,0.45253807106598987
29,0.44604483925549915
30,0.5759940778341793
31,0.29278764805414553
32,0.5680626057529611
33,0.3600253807106599
34,0.4990270727580372
35,0.5064932318104907
36,0.4678087986463621
37,0.5353637901861252
38,0.6006133671742809
39,0.4905245346869712
40,0.385173434856176
41,0.5276226734348561
42,0.49048223350253806
43,0.4977580372250423
44,0.5644881556683587
45,0.575401861252115
46,0.5760363790186125
47,0.5657994923857868
48,0.4437394247038917
49,0.5697546531302876
50,0.41328257191201356
51,0.49488155668358713
52,0.5715736040609137
53,0.3681260575296108
54,0.5331429780033841
55,0.523984771573604
56,0.5206218274111675
57,0.5319373942470389
58,0.5051184433164129
59,0.47973773265651437
60,0.5468485617597293
61,0.5422800338409476
62,0.5563240270727581
63,0.47043147208121827
64,0.5357445008460237
65,0.4885786802030457
66,0.3586082910321489
67,0.40439932318104904
68,0.5443950930626058
69,0.5271996615905246
70,0.5464890016920474
71,0.530414551607445
72,0.5557529610829103
73,0.5079526226734349
74,0.45336294416243655
75,0.4031514382402707
76,0.5655456852791878
77,0.3998519458544839
78,0.5240482233502538
79,0.39357021996615904
80,0.5069162436548224
81,0.5174280879864637
82,0.5230118443316413
83,0.575253807106599
84,0.40697969543147205
85,0.4722927241962775
86,0.4768612521150592
87,0.4439932318104907
88,0.4114213197969543
89,0.51002538071066
90,0.41645516074450084
91,0.4058587140439932
92,0.5616328257191201
93,0.5628384094754653
94,0.41842216582064296
95,0.4401861252115059
96,0.36495346869712353
97,0.4763113367174281
98,0.5090736040609137
99,0.5556260575296108
100,0.5522631133671743
