Round,Accuracy
0,0.04261838440111421
1,0.5548746518105849
2,0.7831476323119777
3,0.5740947075208913
4,0.7766016713091922
5,0.8282729805013928
6,0.7551532033426184
7,0.7998607242339832
8,0.7675487465181059
9,0.8495821727019499
10,0.8396935933147632
11,0.8572423398328691
12,0.8399721448467966
13,0.8415041782729805
14,0.8235376044568246
15,0.8532033426183844
16,0.8587743732590529
17,0.814066852367688
18,0.8338440111420613
19,0.839275766016713
20,0.8518105849582173
21,0.8774373259052924
22,0.8632311977715877
23,0.8735376044568245
24,0.8583565459610027
25,0.8766016713091922
26,0.7611420612813371
27,0.8934540389972145
28,0.863091922005571
29,0.8055710306406685
30,0.8041782729805014
31,0.8576601671309192
32,0.879108635097493
33,0.7550139275766017
34,0.8887186629526462
35,0.8545961002785515
36,0.8651810584958217
37,0.8821727019498607
38,0.8706128133704736
39,0.8204735376044568
40,0.8855153203342618
41,0.8788300835654597
42,0.8557103064066852
43,0.9036211699164345
44,0.8586350974930362
45,0.8693593314763232
46,0.822841225626741
47,0.8463788300835655
48,0.8328690807799443
49,0.8143454038997214
50,0.8924791086350975
51,0.8874651810584958
52,0.8381615598885794
53,0.8434540389972145
54,0.8651810584958217
55,0.83008356545961
56,0.866991643454039
57,0.8025069637883009
58,0.8756267409470752
59,0.8842618384401114
60,0.8727019498607242
61,0.871866295264624
62,0.8575208913649025
63,0.8675487465181059
64,0.9036211699164345
65,0.881058495821727
66,0.8493036211699164
67,0.8866295264623956
68,0.8642061281337048
69,0.8704735376044568
70,0.8555710306406685
71,0.8286908077994429
72,0.8891364902506964
73,0.8913649025069638
74,0.8642061281337048
75,0.9055710306406686
76,0.8016713091922005
77,0.866016713091922
78,0.8555710306406685
79,0.8654596100278552
80,0.8661559888579388
81,0.8710306406685236
82,0.8937325905292479
83,0.8997214484679665
84,0.8754874651810585
85,0.8559888579387187
86,0.85
87,0.8855153203342618
88,0.8207520891364902
89,0.8962395543175488
90,0.8788300835654597
91,0.865041782729805
92,0.8770194986072424
93,0.888300835654596
94,0.8731197771587744
95,0.8693593314763232
96,0.8664345403899721
97,0.8206128133704735
98,0.887883008356546
99,0.8777158774373259
100,0.8871866295264624
