Round,Accuracy
0,0.116016713091922
1,0.15821727019498608
2,0.30835654596100276
3,0.18119777158774372
4,0.04721448467966574
5,0.08272980501392757
6,0.19637883008356546
7,0.22576601671309193
8,0.22994428969359332
9,0.2391364902506964
10,0.24972144846796657
11,0.3721448467966574
12,0.15139275766016713
13,0.14164345403899722
14,0.16392757660167132
15,0.35153203342618383
16,0.18676880222841225
17,0.10821727019498607
18,0.38774373259052924
19,0.232033426183844
20,0.36100278551532033
21,0.19860724233983287
22,0.11114206128133705
23,0.2884401114206128
24,0.3657381615598886
25,0.3629526462395543
26,0.36740947075208913
27,0.23885793871866295
28,0.278133704735376
29,0.2541782729805014
30,0.43983286908077995
31,0.35696378830083564
32,0.21768802228412257
33,0.19610027855153203
34,0.32701949860724233
35,0.17270194986072424
36,0.20278551532033426
37,0.44428969359331477
38,0.305849582172702
39,0.25793871866295265
40,0.3267409470752089
41,0.3254874651810585
42,0.2967966573816156
43,0.20139275766016712
44,0.14011142061281337
45,0.22841225626740946
46,0.2902506963788301
47,0.37771587743732593
48,0.39317548746518105
49,0.4863509749303621
50,0.22242339832869082
51,0.44526462395543176
52,0.5576601671309193
53,0.3806406685236769
54,0.36782729805013925
55,0.30919220055710306
56,0.2994428969359331
57,0.06880222841225626
58,0.17367688022284122
59,0.2288300835654596
60,0.4268802228412256
61,0.15933147632311978
62,0.4582172701949861
63,0.23147632311977717
64,0.23161559888579386
65,0.5218662952646239
66,0.31657381615598884
67,0.1456824512534819
68,0.2795264623955432
69,0.38676880222841226
70,0.43857938718662953
71,0.20167130919220055
72,0.4406685236768802
73,0.44707520891364905
74,0.4211699164345404
75,0.2668523676880223
76,0.3942896935933148
77,0.35041782729805016
78,0.22910863509749305
79,0.28551532033426186
80,0.5920612813370474
81,0.28036211699164343
82,0.28746518105849583
83,0.347075208913649
84,0.16949860724233984
85,0.23356545961002786
86,0.3764623955431755
87,0.2405292479108635
88,0.11392757660167131
89,0.4796657381615599
90,0.25557103064066855
91,0.7337047353760445
92,0.4608635097493036
93,0.3271587743732591
94,0.35584958217270196
95,0.32325905292479107
96,0.43356545961002785
97,0.352924791086351
98,0.17381615598885794
99,0.4298050139275766
100,0.27701949860724234
