Round,Accuracy
0,0.2057877813504823
1,0.1824028061970184
2,0.1373867290266004
3,0.16924875767319497
4,0.2814966384098217
5,0.20666471791873722
6,0.38088278281204324
7,0.26278865828705056
8,0.31598947676118094
9,0.19380298158433207
10,0.16983338205203158
11,0.2069570301081555
12,0.2966968722595732
13,0.4215141771411868
14,0.36275942706810876
15,0.3183279742765273
16,0.2300496930722011
17,0.2800350774627302
18,0.5738088278281205
19,0.33382052031569714
20,0.42502192341420636
21,0.21280327389652148
22,0.3802981584332067
23,0.3545746857643964
24,0.09675533469745688
25,0.3946214557147033
26,0.29143525285004385
27,0.3729903536977492
28,0.4028061970184157
29,0.5238234434375914
30,0.456007015492546
31,0.642794504530839
32,0.20841859105524702
33,0.21251096170710318
34,0.3022508038585209
35,0.46039169833382054
36,0.3501900029231219
37,0.575270388775212
38,0.397252265419468
39,0.46243788365974864
40,0.35779011984799763
41,0.34054370067231804
42,0.26892721426483485
43,0.2712657117801812
44,0.5439929845074539
45,0.24875767319497222
46,0.38614440222157265
47,0.41011400175387314
48,0.6053785442852967
49,0.3729903536977492
50,0.3189125986553639
51,0.22595732242034494
52,0.47062262496346097
53,0.3791289096755335
54,0.3069277988892137
55,0.3516515638702134
56,0.5086232095878398
57,0.36977491961414793
58,0.29085062847120724
59,0.37737503653902366
60,0.5255773165741011
61,0.3215434083601286
62,0.45103770827243495
63,0.6059631686641332
64,0.433498976907337
65,0.47354574685764395
66,0.3183279742765273
67,0.5536392867582578
68,0.5428237357497807
69,0.5986553639286758
70,0.4963460976322713
71,0.2733118971061093
72,0.4574685764396375
73,0.4144986845951476
74,0.35866705641625257
75,0.31248173048816136
76,0.5057000876936568
77,0.2809120140309851
78,0.5749780765857936
79,0.5898859982461269
80,0.639871382636656
81,0.5460391698333821
82,0.34375913475591935
83,0.5779011984799766
84,0.47062262496346097
85,0.346389944460684
86,0.3116047939199065
87,0.33966676410406316
88,0.4180064308681672
89,0.5887167494884537
90,0.4878690441391406
91,0.5857936275942707
92,0.43437591347559196
93,0.5705933937445191
94,0.5089155217772581
95,0.3735749780765858
96,0.6425021923414206
97,0.36714410990938323
98,0.19029523531131248
99,0.6875182695118387
100,0.3490207541654487
