Round,Accuracy
0,0.09617071031862029
1,0.12189418298743057
2,0.16515638702133878
3,0.22478807366267173
4,0.2917275650394621
5,0.3428821981876644
6,0.259280912014031
7,0.3279742765273312
8,0.3487284419760304
9,0.36363636363636365
10,0.4349605378544285
11,0.5776088862905583
12,0.5206080093539901
13,0.6030400467699503
14,0.6346097632271266
15,0.6378251973107278
16,0.6945337620578779
17,0.6360713241742181
18,0.69073370359544
19,0.715287927506577
20,0.6544869921075709
21,0.6840105232388191
22,0.7035954399298451
23,0.6413329435837475
24,0.7071031862028646
25,0.7445191464484069
26,0.7547500730780473
27,0.7258111663256358
28,0.7120724934229757
29,0.5849166910260157
30,0.41011400175387314
31,0.7129494299912307
32,0.7687810581701257
33,0.7071031862028646
34,0.7135340543700672
35,0.6843028354282373
36,0.7287342882198188
37,0.7822274188833674
38,0.7462730195849167
39,0.6416252557731658
40,0.6883952060800935
41,0.755334697456884
42,0.7795966091786027
43,0.6585793627594271
44,0.782812043262204
45,0.6749488453668518
46,0.7111955568547208
47,0.6302250803858521
48,0.71821104940076
49,0.7983045893013738
50,0.5933937445191464
51,0.6664717918737212
52,0.7763811750950015
53,0.7337035954399298
54,0.7836889798304589
55,0.7079801227711195
56,0.43320666471791874
57,0.7591347559193219
58,0.6840105232388191
59,0.6933645133002047
60,0.7281496638409821
61,0.6752411575562701
62,0.7500730780473546
63,0.5884244372990354
64,0.7965507161648641
65,0.7956737795966092
66,0.7784273604209295
67,0.7562116340251388
68,0.7930429698918445
69,0.7296112247880736
70,0.8146740719087986
71,0.7223034200526162
72,0.7687810581701257
73,0.6579947383805904
74,0.6825489622917276
75,0.5010230926629641
76,0.8132125109617071
77,0.7193802981584332
78,0.7448114586378252
79,0.6331482022800351
80,0.8152586962876351
81,0.5133002046185325
82,0.8368897983045893
83,0.7588424437299035
84,0.8333820520315697
85,0.8465361005553932
86,0.8123355743934522
87,0.7737503653902368
88,0.7266881028938906
89,0.7708272434960538
90,0.8406898567670272
91,0.8047354574685764
92,0.7673194972230342
93,0.7991815258696288
94,0.8222741888336743
95,0.7950891552177726
96,0.782812043262204
97,0.8526746565331774
98,0.7699503069277989
99,0.8360128617363344
100,0.8561824028061971
