Round,Accuracy
0,0.042174280879864634
1,0.452072758037225
2,0.4200719120135364
3,0.48688663282571915
4,0.5521996615905246
5,0.47741116751269036
6,0.5745346869712352
7,0.6185067681895093
8,0.5402072758037225
9,0.6168570219966159
10,0.5865482233502538
11,0.5867174280879864
12,0.5934433164128595
13,0.6013324873096447
14,0.5203045685279187
15,0.6330583756345177
16,0.5877961082910321
17,0.6529399323181049
18,0.6482445008460237
19,0.56998730964467
20,0.6035532994923858
21,0.4381979695431472
22,0.6206641285956007
23,0.6517978003384095
24,0.6414551607445008
25,0.6462140439932318
26,0.6452622673434856
27,0.6050549915397632
28,0.6093062605752961
29,0.6144035532994924
30,0.608100676818951
31,0.654251269035533
32,0.6473350253807106
33,0.6621615905245347
34,0.664572758037225
35,0.6174492385786802
36,0.6368866328257191
37,0.5734560067681895
38,0.6563451776649746
39,0.645494923857868
40,0.6455160744500846
41,0.5833544839255499
42,0.6421954314720812
43,0.5943316412859561
44,0.6591582064297801
45,0.6345600676818951
46,0.6515651438240271
47,0.6411590524534687
48,0.6386209813874788
49,0.6470812182741117
50,0.6541243654822335
51,0.6553934010152285
52,0.6440566835871404
53,0.615736040609137
54,0.6596446700507614
55,0.6444585448392555
56,0.5798434856175972
57,0.6442470389170897
58,0.6354483925549915
59,0.6557952622673435
60,0.6498519458544839
61,0.6588409475465313
62,0.6708121827411168
63,0.6157571912013536
64,0.6322546531302876
65,0.646108291032149
66,0.6454737732656515
67,0.6575084602368866
68,0.6154822335025381
69,0.6529187817258884
70,0.6095600676818951
71,0.6310279187817259
72,0.6570431472081218
73,0.6718062605752961
74,0.6246192893401015
75,0.6457698815566836
76,0.6228214890016921
77,0.6668570219966159
78,0.6611040609137055
79,0.6589467005076142
80,0.6598984771573604
81,0.6549703891708968
82,0.6383671742808799
83,0.6480964467005076
84,0.6660109983079526
85,0.6672377326565144
86,0.5828891708967852
87,0.6709390862944162
88,0.6629230118443317
89,0.6556683587140439
90,0.6215524534686971
91,0.6729060913705583
92,0.6708121827411168
93,0.6008671742808799
94,0.6571065989847715
95,0.663007614213198
96,0.6679568527918782
97,0.649598138747885
98,0.662901861252115
99,0.664572758037225
100,0.6531725888324873
