Round,Accuracy
0,0.14554317548746518
1,0.083008356545961
2,0.08245125348189415
3,0.1435933147632312
4,0.3798050139275766
5,0.3448467966573816
6,0.3965181058495822
7,0.4064066852367688
8,0.39317548746518105
9,0.483983286908078
10,0.4275766016713092
11,0.46754874651810585
12,0.5135097493036211
13,0.5887186629526462
14,0.5745125348189415
15,0.5750696378830084
16,0.6015320334261839
17,0.6337047353760445
18,0.6760445682451254
19,0.5484679665738161
20,0.48746518105849584
21,0.4955431754874652
22,0.6671309192200557
23,0.6077994428969359
24,0.6714484679665739
25,0.7066852367688022
26,0.44749303621169917
27,0.5206128133704735
28,0.4746518105849582
29,0.5973537604456824
30,0.6636490250696379
31,0.4604456824512535
32,0.5566852367688022
33,0.6445682451253482
34,0.5789693593314763
35,0.5984679665738162
36,0.5412256267409471
37,0.5565459610027855
38,0.6561281337047353
39,0.7006963788300835
40,0.6612813370473538
41,0.6483286908077994
42,0.6774373259052925
43,0.566016713091922
44,0.5681058495821727
45,0.6548746518105849
46,0.584958217270195
47,0.6828690807799442
48,0.5481894150417828
49,0.47479108635097494
50,0.6084958217270195
51,0.4692200557103064
52,0.5922005571030641
53,0.5870473537604457
54,0.5678272980501393
55,0.5775766016713092
56,0.633008356545961
57,0.606824512534819
58,0.4658774373259053
59,0.5571030640668524
60,0.4972144846796657
61,0.6784122562674094
62,0.7954038997214484
63,0.5233983286908078
64,0.5707520891364902
65,0.5434540389972145
66,0.5930362116991643
67,0.637883008356546
68,0.4559888579387187
69,0.7309192200557103
70,0.4537604456824513
71,0.5420612813370473
72,0.5483286908077994
73,0.6132311977715877
74,0.5243732590529248
75,0.6651810584958218
76,0.6072423398328691
77,0.5050139275766017
78,0.6633704735376045
79,0.6360724233983287
80,0.6147632311977715
81,0.46211699164345404
82,0.6841225626740947
83,0.686908077994429
84,0.581058495821727
85,0.6988857938718663
86,0.7278551532033426
87,0.6845403899721448
88,0.5713091922005571
89,0.6440111420612813
90,0.5625348189415041
91,0.7172701949860725
92,0.5788300835654596
93,0.5824512534818942
94,0.6643454038997214
95,0.465041782729805
96,0.5607242339832869
97,0.6213091922005571
98,0.6473537604456825
99,0.6494428969359332
100,0.5646239554317549
