Round,Accuracy
0,0.08245125348189415
1,0.3661559888579387
2,0.5040389972144846
3,0.3966573816155989
4,0.3757660167130919
5,0.41545961002785514
6,0.37284122562674094
7,0.486908077994429
8,0.6898328690807799
9,0.5586350974930362
10,0.629108635097493
11,0.5448467966573816
12,0.48342618384401115
13,0.4087743732590529
14,0.4161559888579387
15,0.7020891364902507
16,0.5676880222841225
17,0.722284122562674
18,0.6821727019498607
19,0.5013927576601671
20,0.29735376044568246
21,0.5108635097493036
22,0.4266016713091922
23,0.5385793871866296
24,0.6910863509749303
25,0.4850974930362117
26,0.7385793871866295
27,0.6228412256267409
28,0.634958217270195
29,0.6002785515320335
30,0.6427576601671309
31,0.6639275766016713
32,0.7089136490250696
33,0.5901114206128134
34,0.546100278551532
35,0.5590529247910864
36,0.45445682451253483
37,0.5784122562674094
38,0.6459610027855153
39,0.6654596100278551
40,0.724233983286908
41,0.48649025069637886
42,0.6550139275766017
43,0.7622562674094707
44,0.5089136490250696
45,0.7146239554317548
46,0.5097493036211699
47,0.49122562674094705
48,0.5828690807799443
49,0.61016713091922
50,0.6877437325905292
51,0.598050139275766
52,0.666991643454039
53,0.6233983286908078
54,0.5399721448467967
55,0.5373259052924791
56,0.5324512534818941
57,0.5608635097493037
58,0.7032033426183844
59,0.7158774373259053
60,0.6408077994428969
61,0.6186629526462396
62,0.5314763231197771
63,0.6987465181058495
64,0.7270194986072424
65,0.5930362116991643
66,0.633983286908078
67,0.703899721448468
68,0.5688022284122562
69,0.582033426183844
70,0.7629526462395543
71,0.625766016713092
72,0.7285515320334262
73,0.6966573816155989
74,0.6597493036211699
75,0.6711699164345404
76,0.7370473537604457
77,0.6284122562674095
78,0.7065459610027855
79,0.5505571030640668
80,0.6313370473537604
81,0.5654596100278552
82,0.7530640668523677
83,0.5732590529247911
84,0.656824512534819
85,0.5970752089136491
86,0.5760445682451254
87,0.5353760445682452
88,0.5598885793871866
89,0.7122562674094708
90,0.7087743732590529
91,0.6447075208913648
92,0.6080779944289694
93,0.616991643454039
94,0.7448467966573816
95,0.6739554317548746
96,0.541782729805014
97,0.7476323119777158
98,0.6739554317548746
99,0.6848189415041783
100,0.6430362116991644
