Round,Accuracy
0,0.08272434960537854
1,0.22478807366267173
2,0.4820228003507746
3,0.5279158140894475
4,0.7804735457468577
5,0.8377667348728441
6,0.8804443145279158
7,0.8535515931014324
8,0.8900906167787197
9,0.8599824612686349
10,0.9108447822274189
11,0.7676118094124526
12,0.9064600993861444
13,0.8421514177141187
14,0.8871674948845367
15,0.9172756503946214
16,0.9047062262496346
17,0.8962291727565039
18,0.9231218941829874
19,0.9277988892136803
20,0.9064600993861444
21,0.9111370944168372
22,0.9222449576147326
23,0.9269219526454253
24,0.9178602747734581
25,0.9125986553639287
26,0.9242911429406606
27,0.9213680210464776
28,0.932475884244373
29,0.9359836305173925
30,0.8462437883659749
31,0.9234142063724057
32,0.926629640456007
33,0.9225372698041509
34,0.8769365682548962
35,0.9196141479099679
36,0.9204910844782227
37,0.9009061677871967
38,0.9257527038877521
39,0.9172756503946214
40,0.9137679041216019
41,0.9237065185618241
42,0.9351066939491377
43,0.9123063431745104
44,0.9275065770242619
45,0.9184448991522947
46,0.9277988892136803
47,0.8827828120432623
48,0.9365682548962292
49,0.9365682548962292
50,0.9286758257819351
51,0.9196141479099679
52,0.9219526454253142
53,0.9207833966676411
54,0.9242911429406606
55,0.9257527038877521
56,0.92955276235019
57,0.9280912014030985
58,0.9245834551300789
59,0.9298450745396083
60,0.9263373282665888
61,0.9123063431745104
62,0.9380298158433207
63,0.9391990646009939
64,0.9342297573808828
65,0.9131832797427653
66,0.9318912598655364
67,0.935399006138556
68,0.9052908506284713
69,0.937445191464484
70,0.9307220111078632
71,0.9257527038877521
72,0.9199064600993861
73,0.9248757673194973
74,0.904121601870798
75,0.9351066939491377
76,0.9263373282665888
77,0.9239988307512423
78,0.9251680795089156
79,0.9245834551300789
80,0.9415375621163402
81,0.935399006138556
82,0.9488453668517978
83,0.9432914352528501
84,0.9424144986845951
85,0.9359836305173925
86,0.9386144402221572
87,0.9368605670856475
88,0.9134755919321835
89,0.9289681379713534
90,0.9298450745396083
91,0.9181525869628764
92,0.9356913183279743
93,0.9441683718211049
94,0.9336451330020462
95,0.9263373282665888
96,0.9391990646009939
97,0.9286758257819351
98,0.9254603916983338
99,0.9362759427068109
100,0.9231218941829874
