Round,Accuracy
0,0.0875
1,0.3286590524534687
2,0.41169627749576987
3,0.4505922165820643
4,0.4112309644670051
5,0.3681260575296108
6,0.49502961082910324
7,0.4996192893401015
8,0.5096869712351946
9,0.5169416243654822
10,0.4722715736040609
11,0.5191835871404399
12,0.5060913705583756
13,0.5498942470389171
14,0.5184644670050761
15,0.5633037225042301
16,0.5733291032148901
17,0.5511421319796954
18,0.528087986463621
19,0.5565566835871404
20,0.5486675126903553
21,0.5496615905245347
22,0.5291243654822335
23,0.5264382402707276
24,0.5659475465313029
25,0.5801184433164128
26,0.5539128595600676
27,0.5749365482233503
28,0.5770939086294417
29,0.5317681895093063
30,0.4674703891708968
31,0.5721023688663283
32,0.5769458544839255
33,0.5454103214890017
34,0.5668781725888324
35,0.5031302876480541
36,0.5393612521150593
37,0.5878384094754653
38,0.4560279187817259
39,0.549598138747885
40,0.5958121827411168
41,0.6060067681895093
42,0.5811125211505922
43,0.5509729272419628
44,0.5823604060913705
45,0.5071277495769881
46,0.5540397631133672
47,0.5919204737732656
48,0.5557741116751269
49,0.5841370558375635
50,0.5845812182741117
51,0.5570219966159052
52,0.5819162436548223
53,0.5803510998307952
54,0.6183587140439932
55,0.43396785109983077
56,0.6001269035532995
57,0.6040397631133672
58,0.6146362098138748
59,0.4888324873096447
60,0.6114213197969544
61,0.613261421319797
62,0.6144670050761422
63,0.5813874788494078
64,0.6188874788494078
65,0.6077199661590524
66,0.6007614213197969
67,0.5919204737732656
68,0.5629230118443317
69,0.5562817258883249
70,0.6
71,0.570494923857868
72,0.5924492385786801
73,0.5730964467005076
74,0.5725042301184433
75,0.4548646362098139
76,0.615736040609137
77,0.5828891708967852
78,0.6048646362098139
79,0.6024323181049069
80,0.617406937394247
81,0.4842639593908629
82,0.6085871404399323
83,0.5517554991539763
84,0.6025380710659899
85,0.6128172588832488
86,0.5699661590524535
87,0.576015228426396
88,0.560067681895093
89,0.5856175972927242
90,0.6156937394247038
91,0.6003172588832487
92,0.5236675126903553
93,0.5953891708967851
94,0.5672377326565143
95,0.5521150592216582
96,0.2166032148900169
97,0.6118443316412859
98,0.5807318104906938
99,0.5741962774957698
100,0.6096235194585449
