Round,Accuracy
0,0.12686349020754165
1,0.3408360128617363
2,0.3709441683718211
3,0.6872259573224203
4,0.7106109324758842
5,0.80239695995323
6,0.8240280619701842
7,0.8634902075416545
8,0.8275358082432037
9,0.7737503653902368
10,0.85910552470038
11,0.8687518269511839
12,0.8593978368897983
13,0.8263665594855305
14,0.7000876936568254
15,0.8260742472961122
16,0.870798012277112
17,0.8778135048231511
18,0.8260742472961122
19,0.7585501315404852
20,0.8842443729903537
21,0.8588132125109617
22,0.8734288219818767
23,0.8912598655363929
24,0.847413037123648
25,0.5027769657994738
26,0.8021046477638117
27,0.909967845659164
28,0.7418883367436422
29,0.8854136217480268
30,0.8555977784273604
31,0.8637825197310728
32,0.9032446653025431
33,0.8819058754750073
34,0.8406898567670272
35,0.8430283542823735
36,0.9257527038877521
37,0.8015200233849752
38,0.8681672025723473
39,0.8833674364220988
40,0.8652440806781643
41,0.912890967553347
42,0.8076585793627594
43,0.9000292312189418
44,0.8427360420929553
45,0.8892136802104648
46,0.8401052323881906
47,0.8468284127448115
48,0.864951768488746
49,0.8798596901490792
50,0.8883367436422098
51,0.889505992399883
52,0.9076293481438176
53,0.8868751826951183
54,0.2619117217187957
55,0.8968137971353406
56,0.8886290558316282
57,0.9093832212803273
58,0.8535515931014324
59,0.8734288219818767
60,0.9117217187956738
61,0.9082139725226542
62,0.8810289389067524
63,0.7883659748611517
64,0.8912598655363929
65,0.8851213095586086
66,0.9289681379713534
67,0.9105524700380005
68,0.7585501315404852
69,0.9242911429406606
70,0.8558900906167787
71,0.9014907921660333
72,0.8421514177141187
73,0.8968137971353406
74,0.8047354574685764
75,0.9140602163110202
76,0.8941829874305759
77,0.91581408944753
78,0.9067524115755627
79,0.9245834551300789
80,0.8892136802104648
81,0.9166910260157849
82,0.8544285296696872
83,0.8406898567670272
84,0.9155217772581117
85,0.9184448991522947
86,0.8348436129786612
87,0.9052908506284713
88,0.7892429114294066
89,0.9169833382052032
90,0.8976907337035954
91,0.8208126278865828
92,0.9079216603332358
93,0.9125986553639287
94,0.912890967553347
95,0.9131832797427653
96,0.9234142063724057
97,0.8883367436422098
98,0.8950599239988307
99,0.9175679625840397
100,0.8804443145279158
